C/A,UNIT,SCP,DATEn,TIMEn,DESCn,ENTRIESn,EXITSn
A002,R051,02-05-00,05-25-11,00:00:00,REGULAR,000000657,000000000,05-25-11,04:00:00,REGULAR,000000657,000000000,05-25-11,08:00:00,REGULAR,000000657,000000000,05-25-11,12:00:00,REGULAR,000000657,000000000,05-25-11,16:00:00,REGULAR,000000657,000000000,05-25-11,20:00:00,REGULAR,000000657,000000000,05-26-11,00:00:00,REGULAR,000000657,000000000,05-26-11,04:00:00,REGULAR,000000657,000000000              
A002,R051,02-05-00,05-26-11,08:00:00,REGULAR,000000657,000000000,05-26-11,12:00:00,REGULAR,000000657,000000000,05-26-11,16:00:00,REGULAR,000000657,000000000,05-26-11,20:00:00,REGULAR,000000657,000000000,05-27-11,00:00:00,REGULAR,000000657,000000000,05-27-11,04:00:00,REGULAR,000000657,000000000,05-27-11,08:00:00,REGULAR,000000657,000000000,05-27-11,12:00:00,REGULAR,000000657,000000000              
A002,R051,02-05-00,05-27-11,16:00:00,REGULAR,000000657,000000000,05-27-11,20:00:00,REGULAR,000000657,000000000                                                                                                                                                                                                                                                                                                  
A002,R051,02-05-01,05-21-11,00:00:00,REGULAR,000000000,000000320,05-21-11,04:00:00,REGULAR,000000000,000000320,05-21-11,08:00:00,REGULAR,000000000,000000320,05-21-11,12:00:00,REGULAR,000000000,000000320,05-21-11,16:00:00,REGULAR,000000000,000000320,05-21-11,20:00:00,REGULAR,000000000,000000320,05-22-11,00:00:00,REGULAR,000000000,000000320,05-22-11,04:00:00,REGULAR,000000000,000000320              
A002,R051,02-05-01,05-22-11,08:00:00,REGULAR,000000000,000000320,05-22-11,12:00:00,REGULAR,000000000,000000320,05-22-11,16:00:00,REGULAR,000000000,000000320,05-22-11,20:00:00,REGULAR,000000000,000000320,05-23-11,00:00:00,REGULAR,000000000,000000320,05-23-11,04:00:00,REGULAR,000000000,000000320,05-23-11,08:00:00,REGULAR,000000000,000000320,05-23-11,12:00:00,REGULAR,000000000,000000320              
A002,R051,02-05-01,05-23-11,16:00:00,REGULAR,000000000,000000320,05-23-11,20:00:00,REGULAR,000000000,000000320,05-24-11,00:00:00,REGULAR,000000000,000000320,05-24-11,04:00:00,REGULAR,000000000,000000320,05-24-11,08:00:00,REGULAR,000000000,000000320,05-24-11,12:00:00,REGULAR,000000000,000000320,05-24-11,16:00:00,REGULAR,000000000,000000320,05-24-11,20:00:00,REGULAR,000000000,000000320              
A002,R051,02-05-01,05-25-11,00:00:00,REGULAR,000000000,000000320,05-25-11,04:00:00,REGULAR,000000000,000000320,05-25-11,08:00:00,REGULAR,000000000,000000320,05-25-11,12:00:00,REGULAR,000000000,000000320,05-25-11,16:00:00,REGULAR,000000000,000000320,05-25-11,20:00:00,REGULAR,000000000,000000320,05-26-11,00:00:00,REGULAR,000000000,000000320,05-26-11,04:00:00,REGULAR,000000000,000000320              
A002,R051,02-05-01,05-26-11,08:00:00,REGULAR,000000000,000000320,05-26-11,12:00:00,REGULAR,000000000,000000320,05-26-11,16:00:00,REGULAR,000000000,000000320,05-26-11,20:00:00,REGULAR,000000000,000000320,05-27-11,00:00:00,REGULAR,000000000,000000320,05-27-11,04:00:00,REGULAR,000000000,000000320,05-27-11,08:00:00,REGULAR,000000000,000000320,05-27-11,12:00:00,REGULAR,000000000,000000320              
A002,R051,02-05-01,05-27-11,16:00:00,REGULAR,000000000,000000320,05-27-11,20:00:00,REGULAR,000000000,000000320                                                                                                                                                                                                                                                                                                  
A002,R051,02-06-00,05-21-11,00:00:00,REGULAR,003040689,000097528,05-21-11,04:00:00,REGULAR,003040720,000097532,05-21-11,08:00:00,REGULAR,003040753,000097533,05-21-11,12:00:00,REGULAR,003040907,000097535,05-21-11,16:00:00,REGULAR,003041157,000097537,05-21-11,20:00:00,REGULAR,003041480,000097542,05-22-11,00:00:00,REGULAR,003041682,000097551,05-22-11,04:00:00,REGULAR,003041710,000097555              
A002,R051,02-06-00,05-22-11,08:00:00,REGULAR,003041729,000097555,05-22-11,12:00:00,REGULAR,003041851,000097558,05-22-11,16:00:00,REGULAR,003042103,000097564,05-22-11,20:00:00,REGULAR,003042344,000097568,05-23-11,00:00:00,REGULAR,003042451,000097571,05-23-11,04:00:00,REGULAR,003042470,000097573,05-23-11,08:00:00,REGULAR,003042600,000097575,05-23-11,12:00:00,REGULAR,003043088,000097585              
A002,R051,02-06-00,05-23-11,16:00:00,REGULAR,003043449,000097589,05-23-11,20:00:00,REGULAR,003044233,000097599,05-24-11,00:00:00,REGULAR,003044463,000097603,05-24-11,04:00:00,REGULAR,003044480,000097605,05-24-11,08:00:00,REGULAR,003044597,000097608,05-24-11,12:00:00,REGULAR,003045110,000097619,05-24-11,16:00:00,REGULAR,003045483,000097628,05-24-11,20:00:00,REGULAR,003046286,000097638              
A002,R051,02-06-00,05-25-11,00:00:00,REGULAR,003046494,000097645,05-25-11,04:00:00,REGULAR,003046512,000097646,05-25-11,08:00:00,REGULAR,003046638,000097650,05-25-11,12:00:00,REGULAR,003047157,000097658,05-25-11,16:00:00,REGULAR,003047530,000097666,05-25-11,20:00:00,REGULAR,003048251,000097671,05-26-11,00:00:00,REGULAR,003048530,000097675,05-26-11,04:00:00,REGULAR,003048542,000097676              
A002,R051,02-06-00,05-26-11,08:00:00,REGULAR,003048680,000097677,05-26-11,12:00:00,REGULAR,003049182,000097683,05-26-11,16:00:00,REGULAR,003049592,000097688,05-26-11,20:00:00,REGULAR,003050416,000097693,05-27-11,00:00:00,REGULAR,003050647,000097705,05-27-11,04:00:00,REGULAR,003050663,000097706,05-27-11,08:00:00,REGULAR,003050793,000097709,05-27-11,12:00:00,REGULAR,003051201,000097720              
