id,sex1,sex2,job1,job2,job3,job4
7897,1,0,0,0,1,0
7901,0,1,0,0,0,1
7902,1,0,0,0,0,1
7903,1,0,0,1,0,0
7906,0,1,0,0,0,1
7910,1,0,0,0,0,1
7911,1,0,0,0,1,0
7912,0,1,0,0,0,1
7913,1,0,0,0,0,1
7921,0,1,0,1,0,0
7922,1,0,0,0,1,0
7931,1,0,0,0,1,0
7933,1,0,0,1,0,0
7934,1,0,0,0,0,1
7937,1,0,0,0,1,0
7939,0,1,0,0,0,1
7940,1,0,0,1,0,0
7941,0,1,0,1,0,0
7944,1,0,0,1,0,0
7946,0,1,0,0,1,0
7950,1,0,0,0,1,0
7954,1,0,0,1,0,0
7956,1,0,0,0,1,0
7963,1,0,0,0,1,0
7967,0,1,0,0,0,1
7970,1,0,0,1,0,0
7971,0,1,0,0,1,0
7976,0,1,0,0,1,0
7985,1,0,0,1,0,0
7987,1,0,0,0,1,0
7988,0,1,0,0,1,0
7990,0,1,0,0,1,0
7998,1,0,0,0,1,0
7999,0,1,1,0,0,0
8002,0,1,0,0,0,1
8006,0,1,0,1,0,0
8009,0,1,0,0,1,0
8010,1,0,0,0,0,1
8011,0,1,0,0,0,1
8012,0,1,0,1,0,0
8013,1,0,0,0,1,0
8014,0,1,0,1,0,0
8017,1,0,0,1,0,0
8024,1,0,0,0,0,1
8025,1,0,0,1,0,0
8026,1,0,0,1,0,0
8031,0,1,0,0,0,1
8032,0,1,0,1,0,0
8036,0,1,0,1,0,0
8037,0,1,1,0,0,0
8039,0,1,0,0,1,0
8043,1,0,0,1,0,0
8046,1,0,0,0,0,1
8048,1,0,0,0,1,0
8049,1,0,0,0,0,1
8050,1,0,0,0,0,1
8058,0,1,0,0,1,0
8064,0,1,0,0,1,0
8065,0,1,0,0,1,0
8071,0,1,0,0,0,1
8072,1,0,0,0,0,1
8073,1,0,0,0,0,1
8075,1,0,0,0,1,0
8076,0,1,0,0,1,0
8079,1,0,0,0,0,1
8082,0,1,0,0,0,1
8083,0,1,0,0,0,1
8084,1,0,0,1,0,0
8091,0,1,0,0,1,0
8092,1,0,0,0,0,1
8093,1,0,0,0,1,0
8094,0,1,0,0,0,1
8095,0,1,0,1,0,0
8096,1,0,0,0,0,1
8099,1,0,0,0,1,0
8101,0,1,0,0,0,1
8102,0,1,0,1,0,0
8105,0,1,0,1,0,0
8108,1,0,0,0,0,1
8109,0,1,0,0,1,0
8110,0,1,0,0,1,0
8113,0,1,0,0,0,1
8115,1,0,0,1,0,0
8117,1,0,0,0,1,0
8123,1,0,0,0,1,0
8127,0,1,0,0,1,0
8131,1,0,1,0,0,0
8137,1,0,0,0,0,1
8139,1,0,0,0,0,1
8141,1,0,0,1,0,0
8142,1,0,0,0,0,1
8143,1,0,0,1,0,0
8148,0,1,0,0,0,1
8152,1,0,0,0,0,1
8153,0,1,0,0,0,1
8162,1,0,0,0,0,1
8167,0,1,0,1,0,0
8169,1,0,0,0,0,1
8173,0,1,0,1,0,0
8176,1,0,0,0,1,0
8177,0,1,0,1,0,0
8179,1,0,0,1,0,0
8181,1,0,0,1,0,0
8183,1,0,0,1,0,0
8185,0,1,0,0,0,1
8186,0,1,0,0,1,0
8189,0,1,0,0,1,0
8192,0,1,0,0,1,0
8198,0,1,0,0,0,1
8199,0,1,0,0,0,1
8203,0,1,1,0,0,0
8206,1,0,0,0,1,0
8216,1,0,0,0,0,1
8218,0,1,0,0,1,0
8220,1,0,0,0,0,1
8223,1,0,0,0,0,1
8225,1,0,0,0,1,0
8227,0,1,0,1,0,0
8235,0,1,0,0,1,0
8239,0,1,0,0,1,0
8240,0,1,0,0,0,1
8241,0,1,0,0,1,0
8242,1,0,0,0,0,1
8247,1,0,0,0,0,1
8249,1,0,0,1,0,0
8250,0,1,0,0,1,0
8251,0,1,0,0,1,0
8253,1,0,0,0,0,1
8257,0,1,0,1,0,0
8258,1,0,0,0,0,1
8259,0,1,0,0,1,0
8262,0,1,0,1,0,0
8263,1,0,0,0,0,1
8265,1,0,0,1,0,0
8269,1,0,0,0,1,0
8279,0,1,0,0,0,1
8283,1,0,0,0,1,0
8285,0,1,0,0,0,1
8288,0,1,0,1,0,0
8293,0,1,0,0,0,1
8296,0,1,0,0,1,0
8302,1,0,0,0,0,1
8303,1,0,0,0,1,0
8306,1,0,0,1,0,0
8312,1,0,0,0,0,1
8318,0,1,0,0,1,0
8320,0,1,1,0,0,0
8333,0,1,0,0,0,1
8338,0,1,1,0,0,0
8347,0,1,0,0,0,1
8353,1,0,0,1,0,0
8356,0,1,0,0,1,0
8362,0,1,0,0,0,1
8363,0,1,0,1,0,0
8364,1,0,0,0,1,0
8378,1,0,0,1,0,0
8381,1,0,0,1,0,0
8400,0,1,0,0,1,0
8403,1,0,0,0,1,0
8405,0,1,0,0,1,0
8407,0,1,0,1,0,0
8413,0,1,0,0,1,0
8417,0,1,0,0,0,1
8419,0,1,0,0,1,0
8420,1,0,0,1,0,0
8431,1,0,0,0,1,0
8434,1,0,0,0,1,0
8436,1,0,1,0,0,0
8445,0,1,0,0,1,0
8450,0,1,0,0,0,1
8469,0,1,0,1,0,0
8481,0,1,0,1,0,0
8483,0,1,0,1,0,0
8485,0,1,0,0,1,0
8488,0,1,0,0,1,0
8493,1,0,0,1,0,0
8497,0,1,0,0,0,1
8498,1,0,0,1,0,0
8502,0,1,0,0,1,0
8517,0,1,0,1,0,0
8521,0,1,0,1,0,0
8525,0,1,0,0,1,0
8536,0,1,0,1,0,0
8537,0,1,1,0,0,0
8539,0,1,0,0,0,1
8552,1,0,0,1,0,0
8564,0,1,1,0,0,0
8566,0,1,0,1,0,0
8571,0,1,0,0,1,0
8572,1,0,0,0,1,0
8575,0,1,0,0,1,0
8577,0,1,0,0,1,0
8591,0,1,0,1,0,0
8595,1,0,0,1,0,0
8596,0,1,0,0,0,1
8597,0,1,0,0,1,0
8598,0,1,0,0,1,0
8603,0,1,0,1,0,0
8605,0,1,0,0,0,1
8610,1,0,0,0,1,0
8618,0,1,0,0,1,0
8619,0,1,0,0,1,0
8623,0,1,0,1,0,0
8625,1,0,0,0,0,1
8626,1,0,0,1,0,0
8627,1,0,1,0,0,0
8632,1,0,0,1,0,0
8637,1,0,0,1,0,0
8638,0,1,0,0,1,0
8639,1,0,0,1,0,0
8645,1,0,0,1,0,0
8646,0,1,0,1,0,0
8648,0,1,0,0,1,0
8649,1,0,0,0,1,0
8650,0,1,0,0,1,0
8651,0,1,0,0,0,1
8653,0,1,0,0,1,0
8654,1,0,0,0,0,1
8657,1,0,0,0,1,0
8658,1,0,1,0,0,0
8662,1,0,0,0,0,1
8664,1,0,0,0,0,1
8665,0,1,0,0,1,0
8672,0,1,0,0,1,0
8675,1,0,0,1,0,0
8676,0,1,0,0,1,0
8677,1,0,0,0,0,1
8678,1,0,0,0,1,0
8679,1,0,0,0,0,1
8693,0,1,0,0,1,0
8697,0,1,0,0,1,0
8702,0,1,1,0,0,0
8709,0,1,0,0,1,0
8714,1,0,0,0,0,1
8721,0,1,0,0,0,1
8725,0,1,0,1,0,0
8727,0,1,0,0,1,0
8732,1,0,0,0,1,0
8735,1,0,0,0,1,0
8736,0,1,0,1,0,0
8737,1,0,1,0,0,0
8738,1,0,0,0,1,0
8741,0,1,1,0,0,0
8744,1,0,0,1,0,0
8751,1,0,0,1,0,0
8753,0,1,0,1,0,0
8754,0,1,0,1,0,0
8755,0,1,0,0,1,0
8757,0,1,0,0,0,1
8759,0,1,0,0,0,1
8766,0,1,0,1,0,0
8772,1,0,0,1,0,0
8796,1,0,1,0,0,0
8798,0,1,0,0,0,1
8799,0,1,0,0,0,1
8801,0,1,0,1,0,0
8810,0,1,0,0,1,0
8811,1,0,0,1,0,0
8816,0,1,0,1,0,0
8817,0,1,0,0,0,1
8821,1,0,0,0,1,0
8836,0,1,0,1,0,0
8837,1,0,0,0,0,1
8841,1,0,0,1,0,0
8850,0,1,0,0,1,0
8862,0,1,0,1,0,0
8863,1,0,0,0,1,0
8864,0,1,0,0,0,1
8865,1,0,0,1,0,0
8870,1,0,0,1,0,0
8876,1,0,0,1,0,0
8880,1,0,0,1,0,0
8889,1,0,0,0,0,1
8891,1,0,0,1,0,0
8892,0,1,0,0,1,0
8893,0,1,1,0,0,0
8898,0,1,0,0,1,0
8901,0,1,0,0,1,0
8902,1,0,0,1,0,0
8908,0,1,0,0,0,1
8909,0,1,0,0,0,1
8912,0,1,0,0,1,0
8913,0,1,0,0,0,1
8916,0,1,0,0,0,1
8917,1,0,0,0,1,0
8919,1,0,0,0,1,0
8927,1,0,0,0,1,0
8933,1,0,0,1,0,0
8934,0,1,0,0,1,0
8936,0,1,0,0,1,0
8940,1,0,0,0,0,1
8941,0,1,0,0,0,1
8942,0,1,0,1,0,0
8945,0,1,0,0,1,0
8949,1,0,0,0,1,0
8957,1,0,0,0,1,0
8962,1,0,0,1,0,0
8972,1,0,0,0,1,0
8973,1,0,0,1,0,0
8975,1,0,0,0,1,0
8976,1,0,0,1,0,0
8978,1,0,0,0,1,0
8982,0,1,0,0,0,1
8983,0,1,0,0,0,1
8986,0,1,0,1,0,0
8987,0,1,0,1,0,0
8990,0,1,0,0,0,1
8991,1,0,0,0,1,0
8993,1,0,0,0,1,0
8994,0,1,0,0,1,0
8995,0,1,0,1,0,0
8996,0,1,0,0,1,0
8998,1,0,0,1,0,0
9001,0,1,0,0,1,0
9004,1,0,0,0,0,1
9009,1,0,0,0,0,1
9015,1,0,0,0,1,0
9022,0,1,0,0,1,0
9029,1,0,0,0,1,0
9030,0,1,0,0,1,0
9031,1,0,0,0,1,0
9041,1,0,0,0,1,0
9043,1,0,0,0,0,1
9045,0,1,0,1,0,0
9047,1,0,0,0,0,1
9048,0,1,0,0,1,0
9051,0,1,0,1,0,0
9053,1,0,0,0,0,1
9058,1,0,0,0,1,0
9059,0,1,0,1,0,0
9061,1,0,0,0,1,0
9067,0,1,0,0,0,1
9078,1,0,0,1,0,0
9085,0,1,0,0,0,1
9088,1,0,0,1,0,0
9090,0,1,0,0,0,1
9094,1,0,0,0,0,1
9095,0,1,0,0,0,1
9102,1,0,0,1,0,0
9103,0,1,0,0,0,1
9106,0,1,0,0,0,1
9107,0,1,0,1,0,0
9115,0,1,0,0,0,1
9116,0,1,0,0,0,1
9118,0,1,0,1,0,0
9122,0,1,0,1,0,0
9124,1,0,0,1,0,0
9130,1,0,0,0,0,1
9131,0,1,0,1,0,0
9132,0,1,0,1,0,0
9133,0,1,0,0,1,0
9138,0,1,0,0,1,0
9139,1,0,0,0,1,0
9146,1,0,0,0,1,0
9147,0,1,0,0,0,1
9148,1,0,0,0,1,0
9149,1,0,0,0,0,1
9161,1,0,0,0,1,0
9166,0,1,0,0,1,0
9171,1,0,0,0,0,1
9175,1,0,0,1,0,0
9179,0,1,0,0,0,1
9182,1,0,0,0,1,0
9186,1,0,0,0,1,0
9189,0,1,0,0,1,0
9191,1,0,0,0,0,1
9192,1,0,0,0,1,0
9196,1,0,1,0,0,0
9197,0,1,1,0,0,0
9198,0,1,0,0,0,1
9200,1,0,0,0,1,0
9201,1,0,0,0,0,1
9203,0,1,0,0,1,0
9204,1,0,0,0,0,1
9206,1,0,0,0,0,1
9210,1,0,0,0,1,0
9213,0,1,0,0,1,0
9235,1,0,0,0,0,1
9238,1,0,0,0,1,0
9266,0,1,0,1,0,0
9272,0,1,0,0,1,0
9280,0,1,0,1,0,0
9282,1,0,0,0,1,0
9283,0,1,0,0,0,1
9284,0,1,0,0,1,0
9292,1,0,0,0,0,1
9308,1,0,0,1,0,0
9316,1,0,0,0,1,0
9325,0,1,0,0,0,1
9329,0,1,0,0,1,0
9338,0,1,0,1,0,0
9350,1,0,0,1,0,0
9351,0,1,0,0,1,0
9352,1,0,0,0,1,0
9354,1,0,0,0,0,1
9355,1,0,0,0,0,1
9358,1,0,0,0,0,1
9359,1,0,0,1,0,0
9362,0,1,0,0,1,0
9363,1,0,0,0,0,1
9364,0,1,1,0,0,0
9366,1,0,0,1,0,0
9375,0,1,0,0,0,1
9377,1,0,0,1,0,0
9378,0,1,0,0,1,0
9385,1,0,0,1,0,0
9386,0,1,1,0,0,0
9387,1,0,0,0,0,1
9388,1,0,0,0,1,0
9402,1,0,0,0,1,0
9403,0,1,0,1,0,0
9406,0,1,1,0,0,0
9407,1,0,0,0,0,1
9410,1,0,0,0,0,1
9414,1,0,0,1,0,0
9417,1,0,0,0,0,1
9419,0,1,0,0,1,0
9422,1,0,0,0,1,0
9423,0,1,0,0,0,1
9426,1,0,0,1,0,0
9433,1,0,0,0,1,0
9435,1,0,0,1,0,0
9438,1,0,0,1,0,0
9440,1,0,0,0,0,1
9443,1,0,0,0,0,1
9445,1,0,0,0,1,0
9450,0,1,0,0,1,0
9451,1,0,0,1,0,0
9454,0,1,0,0,0,1
9455,1,0,0,0,0,1
9466,1,0,0,0,0,1
9470,1,0,0,0,0,1
9472,0,1,0,0,1,0
9473,1,0,0,0,0,1
9475,1,0,0,0,1,0
9477,1,0,0,0,1,0
9478,1,0,0,0,1,0
9480,1,0,0,0,0,1
9489,1,0,0,0,1,0
9496,0,1,0,0,1,0
9504,1,0,0,0,1,0
9506,0,1,0,0,0,1
9508,0,1,0,0,1,0
9510,1,0,0,0,1,0
9511,1,0,0,0,1,0
9514,1,0,0,0,0,1
9516,0,1,0,0,1,0
9517,1,0,0,0,0,1
9519,0,1,0,0,1,0
9523,0,1,0,1,0,0
9524,0,1,0,1,0,0
9525,1,0,0,1,0,0
9528,0,1,0,1,0,0
9529,0,1,0,0,1,0
9530,1,0,0,0,1,0
9532,1,0,0,0,0,1
9533,0,1,0,0,1,0
9539,0,1,0,1,0,0
9541,1,0,0,1,0,0
9547,1,0,0,0,0,1
9548,0,1,0,0,0,1
9549,1,0,0,0,0,1
9555,1,0,0,0,1,0
9556,1,0,0,0,0,1
9557,0,1,0,0,1,0
9559,0,1,0,0,1,0
9565,0,1,0,0,1,0
9569,1,0,0,1,0,0
9570,1,0,0,1,0,0
9571,1,0,0,0,0,1
9573,0,1,0,1,0,0
9589,0,1,0,0,0,1
9590,0,1,0,0,1,0
9591,0,1,0,1,0,0
9596,1,0,0,0,0,1
9597,1,0,0,1,0,0
9600,1,0,0,0,1,0
9601,0,1,0,1,0,0
9602,1,0,0,0,1,0
9605,0,1,0,1,0,0
9608,1,0,0,0,1,0
9609,1,0,0,0,0,1
9619,1,0,0,0,0,1
9622,1,0,0,0,0,1
9623,1,0,0,0,0,1
9625,0,1,0,0,0,1
9631,1,0,0,0,1,0
9632,1,0,0,0,1,0
9633,1,0,0,0,0,1
9634,1,0,0,0,0,1
9641,1,0,0,0,1,0
9644,1,0,0,1,0,0
9646,1,0,0,0,1,0
9653,1,0,0,0,1,0
9657,1,0,0,1,0,0
9659,0,1,0,1,0,0
9662,0,1,0,0,1,0
9665,1,0,0,0,1,0
9666,1,0,0,1,0,0
9667,1,0,0,0,1,0
9670,1,0,0,0,0,1
9673,1,0,0,0,0,1
9675,1,0,0,0,0,1
9676,1,0,0,1,0,0
9677,1,0,0,0,1,0
9682,1,0,0,0,0,1
9686,1,0,0,0,0,1
9688,0,1,0,1,0,0
9689,1,0,0,1,0,0
9691,1,0,0,0,0,1
9697,1,0,1,0,0,0
9698,0,1,0,0,0,1
9699,0,1,0,0,1,0
9704,0,1,0,0,0,1
9705,1,0,0,0,0,1
9707,1,0,0,0,0,1
9709,1,0,0,0,1,0
9710,1,0,0,0,1,0
9717,0,1,0,0,1,0
9718,1,0,0,0,1,0
9723,1,0,0,1,0,0
9724,0,1,0,0,1,0
9726,0,1,0,0,0,1
9729,1,0,0,0,0,1
9731,1,0,0,0,1,0
9732,1,0,1,0,0,0
9734,0,1,0,0,0,1
9741,0,1,0,0,1,0
9753,1,0,0,0,1,0
9771,1,0,0,0,0,1
9772,1,0,0,1,0,0
9774,0,1,0,1,0,0
9786,1,0,0,0,1,0
9792,1,0,0,1,0,0
9795,0,1,0,0,1,0
9796,1,0,0,1,0,0
9797,1,0,0,1,0,0
9801,0,1,0,0,0,1
9811,0,1,0,0,0,1
9814,1,0,0,1,0,0
9819,1,0,0,0,0,1
9820,1,0,0,0,0,1
9823,1,0,0,1,0,0
9824,1,0,0,1,0,0
9825,1,0,0,0,1,0
9826,1,0,0,0,1,0
9830,0,1,1,0,0,0
9833,0,1,0,0,1,0
9834,1,0,0,0,1,0
9835,1,0,0,0,0,1
9846,0,1,1,0,0,0
9847,1,0,0,0,1,0
9851,1,0,0,1,0,0
9856,0,1,0,0,1,0
9858,1,0,0,0,1,0
9859,0,1,0,0,1,0
9860,0,1,0,0,1,0
9861,0,1,0,0,1,0
9872,1,0,0,1,0,0
9877,1,0,0,0,1,0
9878,0,1,0,0,1,0
9880,0,1,0,0,0,1
9883,0,1,0,0,0,1
9884,1,0,0,0,1,0
9885,0,1,0,0,1,0
9887,1,0,0,1,0,0
9889,0,1,0,0,1,0
9891,0,1,0,0,0,1
9895,0,1,0,0,1,0
9899,1,0,0,0,0,1
9906,0,1,0,1,0,0
9912,0,1,0,0,0,1
9913,1,0,0,0,1,0
9918,1,0,0,0,1,0
9922,1,0,0,1,0,0
9929,0,1,0,0,0,1
9936,1,0,0,0,0,1
9939,1,0,0,0,1,0
9941,0,1,0,0,0,1
9951,0,1,0,0,1,0
9952,0,1,0,0,0,1
9953,1,0,0,1,0,0
9954,0,1,0,1,0,0
9960,0,1,0,0,0,1
9961,1,0,0,0,1,0
9962,0,1,0,0,0,1
9963,0,1,0,1,0,0
9964,1,0,0,1,0,0
9965,1,0,0,1,0,0
9966,1,0,0,0,0,1
9967,0,1,1,0,0,0
9970,0,1,0,0,1,0
9975,1,0,0,0,0,1
9986,1,0,0,0,0,1
9992,0,1,0,0,0,1
9995,1,0,0,1,0,0
9997,1,0,0,1,0,0
10000,1,0,0,1,0,0
10001,1,0,0,1,0,0
10005,1,0,0,0,1,0
10006,0,1,0,0,1,0
10008,0,1,0,0,1,0
10009,0,1,0,0,0,1
10010,0,1,0,0,1,0
10012,0,1,0,0,0,1
10015,1,0,0,0,1,0
10016,1,0,0,1,0,0
10023,1,0,0,0,0,1
10024,1,0,0,0,1,0
10027,1,0,0,1,0,0
10028,1,0,0,0,1,0
10030,1,0,0,0,1,0
10031,0,1,0,0,0,1
10032,1,0,0,1,0,0
10037,1,0,0,0,1,0
10038,0,1,0,1,0,0
10039,0,1,0,0,0,1
10043,1,0,0,0,1,0
10045,1,0,0,0,0,1
10046,0,1,0,1,0,0
10047,0,1,0,0,0,1
10048,1,0,0,0,1,0
10050,0,1,1,0,0,0
10054,1,0,0,0,1,0
10055,1,0,0,0,1,0
10057,1,0,0,1,0,0
10058,0,1,0,0,0,1
10061,1,0,0,0,1,0
10064,1,0,0,0,1,0
10068,1,0,0,0,1,0
10069,1,0,0,0,1,0
10072,1,0,0,0,1,0
10075,0,1,0,0,1,0
10077,0,1,0,0,0,1
10078,1,0,0,0,0,1
10082,1,0,0,1,0,0
10083,0,1,0,0,0,1
10084,1,0,0,0,0,1
10087,0,1,0,1,0,0
10088,1,0,0,1,0,0
10094,0,1,0,0,0,1
10097,0,1,1,0,0,0
10099,1,0,0,0,1,0
10102,1,0,0,1,0,0
10105,1,0,0,0,1,0
10107,1,0,0,0,0,1
10116,0,1,0,0,1,0
10119,1,0,0,0,0,1
10126,0,1,0,1,0,0
10129,0,1,0,1,0,0
10132,1,0,0,1,0,0
10134,0,1,0,0,1,0
10141,0,1,0,0,1,0
10150,0,1,0,0,0,1
10151,1,0,0,1,0,0
10157,1,0,0,1,0,0
10158,1,0,0,0,0,1
10159,1,0,0,1,0,0
10166,1,0,0,0,1,0
10168,1,0,0,1,0,0
10169,0,1,0,0,0,1
10170,1,0,0,0,0,1
10173,0,1,0,1,0,0
10174,1,0,0,0,0,1
10176,1,0,0,0,1,0
10179,0,1,0,0,1,0
10184,1,0,0,0,0,1
10185,0,1,0,0,0,1
10186,0,1,0,0,1,0
10189,0,1,0,0,1,0
10196,0,1,0,1,0,0
10197,0,1,0,0,1,0
10202,1,0,0,1,0,0
10203,0,1,0,1,0,0
10205,1,0,0,0,1,0
10206,1,0,0,1,0,0
10208,1,0,0,0,0,1
10210,0,1,0,0,0,1
10212,1,0,0,0,1,0
10214,0,1,0,0,1,0
10215,1,0,0,0,1,0
10218,1,0,0,0,0,1
10220,0,1,0,1,0,0
10223,1,0,0,0,1,0
10226,0,1,0,1,0,0
10228,0,1,0,0,0,1
10230,1,0,0,0,0,1
10232,1,0,0,1,0,0
10237,0,1,0,0,1,0
10238,1,0,0,0,0,1
10240,1,0,1,0,0,0
10242,0,1,0,1,0,0
10243,1,0,0,1,0,0
10249,0,1,0,0,0,1
10251,0,1,0,0,0,1
10252,0,1,0,1,0,0
10253,0,1,0,0,0,1
10256,1,0,0,0,0,1
10264,0,1,0,0,1,0
10265,1,0,0,0,1,0
10269,0,1,0,0,1,0
10270,0,1,0,1,0,0
10271,1,0,0,1,0,0
10272,0,1,0,1,0,0
10274,1,0,0,1,0,0
10275,1,0,0,0,0,1
10278,1,0,0,0,1,0
10279,1,0,0,0,0,1
10281,1,0,0,1,0,0
10282,0,1,0,1,0,0
10287,0,1,0,0,1,0
10291,1,0,0,0,0,1
10296,0,1,0,0,0,1
10297,1,0,0,1,0,0
10299,0,1,0,0,1,0
10301,1,0,0,1,0,0
10302,1,0,0,0,1,0
10311,1,0,0,1,0,0
10313,1,0,0,0,0,1
10315,0,1,0,0,0,1
10316,0,1,0,1,0,0
10322,1,0,0,1,0,0
10328,1,0,0,0,0,1
10331,1,0,0,1,0,0
10334,1,0,0,1,0,0
10338,0,1,0,0,0,1
10340,1,0,0,1,0,0
10342,1,0,0,0,0,1
10344,0,1,0,0,0,1
10346,0,1,0,0,1,0
10355,0,1,0,1,0,0
10358,0,1,0,0,1,0
10361,1,0,0,0,1,0
10362,0,1,0,0,0,1
10366,1,0,0,0,1,0
10371,1,0,0,0,1,0
10374,1,0,0,1,0,0
10380,0,1,0,0,0,1
10383,1,0,0,0,1,0
10385,1,0,0,0,1,0
10388,0,1,0,0,1,0
10389,0,1,0,0,1,0
10392,0,1,0,1,0,0
10397,1,0,0,0,0,1
10400,1,0,1,0,0,0
10401,0,1,0,0,1,0
10415,0,1,0,0,1,0
10422,1,0,0,1,0,0
10424,1,0,0,0,0,1
10430,1,0,0,0,0,1
10432,0,1,0,0,0,1
10433,0,1,0,0,1,0
10444,0,1,0,1,0,0
10453,1,0,0,1,0,0
10455,0,1,0,0,1,0
10456,1,0,0,0,0,1
10459,1,0,1,0,0,0
10462,1,0,0,0,1,0
10463,0,1,0,0,1,0
10464,0,1,0,1,0,0
10471,0,1,0,0,0,1
10486,0,1,0,1,0,0
10488,0,1,0,0,0,1
10491,0,1,0,0,0,1
10493,0,1,0,0,0,1
10500,1,0,0,0,1,0
10501,1,0,1,0,0,0
10503,1,0,0,0,0,1
10506,1,0,0,0,1,0
10508,1,0,0,1,0,0
10510,1,0,0,0,1,0
10520,0,1,0,0,1,0
10526,1,0,0,1,0,0
10528,1,0,0,1,0,0
10530,1,0,0,0,1,0
10539,1,0,0,0,1,0
10541,1,0,0,0,1,0
10543,1,0,0,1,0,0
10553,0,1,0,1,0,0
10554,1,0,0,1,0,0
10567,1,0,0,1,0,0
10579,0,1,0,0,1,0
10583,0,1,0,1,0,0
10586,1,0,0,1,0,0
10587,0,1,0,1,0,0
10591,0,1,0,1,0,0
10596,0,1,0,0,1,0
10600,1,0,0,1,0,0
10606,1,0,0,1,0,0
10612,0,1,0,1,0,0
10625,1,0,0,0,1,0
10629,1,0,0,0,1,0
10631,0,1,0,0,0,1
10634,1,0,0,0,0,1
10642,1,0,0,0,0,1
10645,1,0,0,0,1,0
10670,1,0,0,1,0,0
10674,0,1,0,1,0,0
10679,0,1,0,1,0,0
10687,1,0,0,0,0,1
10693,1,0,0,0,1,0
10698,0,1,0,0,1,0
10714,1,0,0,0,0,1
10715,1,0,0,1,0,0
10723,0,1,0,0,1,0
10730,0,1,0,1,0,0
10733,1,0,0,1,0,0
10735,1,0,0,0,0,1
10736,1,0,0,1,0,0
10752,1,0,0,0,1,0
10758,0,1,0,0,1,0
10768,1,0,0,1,0,0
10777,1,0,0,0,1,0
10791,0,1,0,0,1,0
10798,1,0,0,0,1,0
10812,1,0,0,0,0,1
10813,0,1,0,0,1,0
10814,1,0,0,0,1,0
10823,1,0,0,1,0,0
10827,1,0,0,0,0,1
10828,1,0,0,1,0,0
10832,1,0,0,0,1,0
10848,0,1,0,0,0,1
10849,0,1,0,0,1,0
10850,1,0,0,1,0,0
10851,0,1,0,0,1,0
10852,0,1,0,0,0,1
10858,1,0,0,0,1,0
10859,1,0,0,0,1,0
10862,1,0,0,1,0,0
10867,0,1,0,0,1,0
10871,1,0,0,0,1,0
10872,1,0,0,0,0,1
10873,1,0,0,0,0,1
10874,0,1,0,1,0,0
10876,0,1,0,0,1,0
10878,1,0,0,0,1,0
10882,1,0,0,0,0,1
10896,1,0,0,1,0,0
10899,0,1,0,0,0,1
10903,1,0,0,1,0,0
10905,0,1,0,1,0,0
10917,1,0,0,0,1,0
10922,1,0,0,0,1,0
10942,0,1,0,0,1,0
10947,0,1,0,0,1,0
10949,1,0,0,0,1,0
10951,0,1,0,0,0,1
10954,0,1,0,1,0,0
10961,0,1,0,0,0,1
10962,0,1,0,0,0,1
10967,0,1,0,0,0,1
10974,0,1,0,1,0,0
10977,1,0,0,0,1,0
10978,0,1,0,1,0,0
10979,1,0,0,0,1,0
10980,1,0,0,1,0,0
10981,1,0,0,0,1,0
10983,1,0,0,1,0,0
10984,1,0,0,1,0,0
10989,0,1,0,1,0,0
10990,0,1,0,0,0,1
10993,1,0,0,0,1,0
10997,1,0,0,1,0,0
11004,0,1,0,0,0,1
11007,1,0,0,0,1,0
11008,1,0,0,0,1,0
11009,0,1,0,0,1,0
11013,0,1,0,0,1,0
11015,0,1,0,1,0,0
11022,1,0,1,0,0,0
11024,0,1,0,1,0,0
11028,0,1,0,1,0,0
11037,1,0,0,0,1,0
11038,0,1,0,1,0,0
11039,0,1,0,0,1,0
11043,1,0,0,0,0,1
11047,1,0,0,1,0,0
11049,1,0,1,0,0,0
11055,0,1,0,0,1,0
11057,1,0,0,0,0,1
11058,0,1,0,0,0,1
11059,0,1,0,0,0,1
11060,1,0,0,0,0,1
11064,0,1,0,0,1,0
11065,0,1,0,0,0,1
11069,1,0,0,0,0,1
11070,0,1,0,0,0,1
11073,1,0,0,0,1,0
11079,0,1,0,0,1,0
11080,0,1,0,0,0,1
11081,1,0,0,0,0,1
11082,1,0,0,0,0,1
11086,0,1,0,0,1,0
11091,1,0,0,1,0,0
11096,1,0,0,0,0,1
11098,1,0,0,0,0,1
11102,0,1,0,1,0,0
11106,1,0,0,0,1,0
11107,1,0,0,0,1,0
11109,1,0,0,0,0,1
11111,0,1,0,0,1,0
11112,1,0,0,0,0,1
11117,1,0,0,0,1,0
11119,0,1,0,0,0,1
11123,0,1,0,1,0,0
11130,1,0,0,0,1,0
11132,1,0,0,1,0,0
11136,0,1,0,1,0,0
11144,1,0,0,0,1,0
11150,0,1,0,1,0,0
11154,0,1,0,0,1,0
11158,1,0,0,0,0,1
11159,0,1,0,0,1,0
11167,0,1,0,0,0,1
11168,1,0,0,1,0,0
11169,0,1,0,0,1,0
11171,0,1,0,1,0,0
11178,1,0,0,1,0,0
11180,0,1,0,0,0,1
11183,1,0,0,1,0,0
11184,1,0,0,1,0,0
11185,1,0,0,1,0,0
11186,1,0,0,0,1,0
11191,1,0,0,0,0,1
11192,0,1,0,1,0,0
11193,0,1,0,0,1,0
11202,1,0,0,0,1,0
11204,1,0,0,0,0,1
11209,0,1,0,1,0,0
11213,1,0,0,0,1,0
